"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","significance"
1.51202469590042e-34,-1.22244355584565,0.524,0.82,4.02289290591266e-30,"FUT9","Astrocytes","Up in Control"
5.9413549784736e-33,-0.894843551725156,0.794,0.942,1.58075690557269e-28,"NTRK2","Astrocytes","Up in Control"
3.46422577388766e-32,2.09243997802372,0.435,0.149,9.21691909400551e-28,"ANK3","Astrocytes","Up in AUD"
5.95744067907374e-32,2.2468864793625,0.343,0.087,1.58503666707436e-27,"ST18","Astrocytes","Up in AUD"
8.934196315839e-32,-1.01764799868218,0.6,0.884,2.37703227179212e-27,"GABRB1","Astrocytes","Up in Control"
3.3840466465993e-30,-0.967818976886991,0.619,0.876,9.00359450794208e-26,"TRPS1","Astrocytes","Up in Control"
6.49138485236381e-30,-1.41305423140131,0.419,0.743,1.72709785381991e-25,"AC002429.2","Astrocytes","Up in Control"
1.10443494060505e-29,-0.909744749552388,0.708,0.907,2.93845960297379e-25,"FBXL7","Astrocytes","Up in Control"
1.14885782636748e-29,2.30882202421632,0.346,0.097,3.05665113283332e-25,"SLC24A2","Astrocytes","Up in AUD"
2.33249555085952e-29,-1.38512920592591,0.333,0.69,6.20583766261683e-25,"ASPH","Astrocytes","Up in Control"
3.23878827398863e-29,2.70013496797625,0.321,0.084,8.61712008177414e-25,"NRGN","Astrocytes","Up in AUD"
9.46678458014645e-29,1.99772288371222,0.429,0.157,2.51873270539376e-24,"CALM1","Astrocytes","Up in AUD"
2.03075114262326e-28,-1.54999141107594,0.229,0.603,5.40301649006343e-24,"SERPINE2","Astrocytes","Up in Control"
4.93315379293105e-28,2.36232196749542,0.317,0.085,1.31251489814723e-23,"TTLL7","Astrocytes","Up in AUD"
1.54603570871255e-27,2.42456635826806,0.308,0.08,4.11338260660061e-23,"SPOCK3","Astrocytes","Up in AUD"
2.3535732839972e-27,2.74460347827298,0.273,0.063,6.26191707940294e-23,"NRG1","Astrocytes","Up in AUD"
5.32146267183346e-27,2.1288111373248,0.384,0.132,1.41582835846801e-22,"ATRNL1","Astrocytes","Up in AUD"
6.70939333460678e-27,2.07253346179045,0.406,0.152,1.78510119060548e-22,"SNAP25","Astrocytes","Up in AUD"
6.79213070064692e-27,0.374056954139138,0.797,0.482,1.80711429421412e-22,"DPP10","Astrocytes","Up in AUD"
1.11075745440278e-26,2.04604637205329,0.4,0.146,2.95528128318403e-22,"CCSER1","Astrocytes","Up in AUD"
2.45335679159339e-26,2.09844700385152,0.406,0.152,6.52740107971336e-22,"KAZN","Astrocytes","Up in AUD"
6.14622227307823e-26,-0.696692385462397,0.819,0.937,1.63526389797519e-21,"ADGRL3","Astrocytes","Up in Control"
9.74456658099882e-26,-1.7927322036953,0.156,0.501,2.59263938454055e-21,"ZFP36L1","Astrocytes","Up in Control"
1.92548677040484e-25,-2.6667919047791,0.073,0.384,5.12295010133911e-21,"SDC4","Astrocytes","Up in Control"
2.11886426960056e-25,2.08638333904576,0.387,0.138,5.63745027569925e-21,"DPP6","Astrocytes","Up in AUD"
4.67748412068078e-25,2.84637424020919,0.254,0.06,1.24449142514833e-20,"TUBA1B","Astrocytes","Up in AUD"
1.08461539576532e-24,-0.886812754019307,0.632,0.857,2.88572772197322e-20,"TCF4","Astrocytes","Up in Control"
